,Компания,Категория,Название товара,Цена,Скидочная Цена,Объем,Единицы Измерения
1436,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦЛ-11",1100.0,979.0,5.0,кг
1437,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-15",1021.0,909.0,2.5,кг
1438,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-15",1500.0,1260.0,3.0,кг
1439,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-15",1500.0,1275.0,4.0,кг
1440,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-15",1500.0,1245.0,5.0,кг
1441,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦЛ-15",1190.0,1000.0,2.5,кг
1442,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦЛ-15",969.0,824.0,3.0,кг
1443,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦЛ-15",969.0,824.0,4.0,кг
1444,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦЛ-15",969.0,775.0,5.0,кг
1445,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-28",6600.0,5676.0,3.0,кг
1446,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-28",6600.0,5478.0,4.0,кг
1447,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЦТ-28",6600.0,5610.0,5.0,кг
1448,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-395/9",920.0,782.0,2.0,кг
1449,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-395/9",920.0,856.0,2.5,кг
1450,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-395/9",2270.0,1884.0,3.0,кг
1451,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-395/9",2270.0,1952.0,4.0,кг
1452,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-395/9",2270.0,2088.0,5.0,кг
1453,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10У",2210.0,2033.0,2.0,кг
1454,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10У",1781.0,1478.0,2.5,кг
1455,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10У",1150.0,1092.0,3.0,кг
1456,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10У",1150.0,978.0,4.0,кг
1457,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10У",1150.0,1058.0,5.0,кг
1458,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10Т",1175.0,940.0,3.0,кг
1459,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10Т",1175.0,952.0,4.0,кг
1460,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-400/10Т",1175.0,1010.0,5.0,кг
1461,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-981/15",2370.0,2038.0,3.0,кг
1462,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-981/15",2370.0,1920.0,4.0,кг
1463,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды ЭА-981/15",2370.0,2157.0,5.0,кг
1464,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-1",1040.0,894.0,3.0,кг
1465,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-1",1040.0,832.0,4.0,кг
1466,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-1",1040.0,884.0,5.0,кг
1467,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-5",880.0,739.0,2.0,кг
1468,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-5",880.0,739.0,2.5,кг
1469,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-5",2400.0,2136.0,3.0,кг
1470,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-5",2400.0,1944.0,4.0,кг
1471,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,"Для сварки высоколегированных сталей, Электроды НИАТ-5",2400.0,2016.0,5.0,кг
1472,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WC-20,995.0,806.0,1.6,кг
1473,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WC-20,1650.0,1568.0,2.0,кг
1474,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WC-20,2200.0,1782.0,2.4,кг
1475,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WC-20,1800.0,1458.0,3.0,кг
1476,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WC-20,2100.0,1995.0,3.2,кг
1477,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WL-15 золотистый,995.0,816.0,1.6,кг
1478,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WL-15 золотистый,1650.0,1402.0,2.0,кг
1479,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WL-15 золотистый,2200.0,1936.0,2.4,кг
1480,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WL-15 золотистый,1800.0,1458.0,3.0,кг
1481,АО_АПК_БЕЛИФФ_ГАЗ,Сварочные материалы и оборудование,Вольфрамовый электрод WL-15 золотистый,2100.0,1869.0,3.2,кг
